date,rating,review,product
2020-08,5.0,"I tried this after carefully studying the reviews. I have tried Kenra and the GVP duplicate from Sally’s. Although these latter ones have done magical in straightening my hair, they both cause hair shedding. This product does what it claims. It is watery but it absorbs fast and creates silky and detangled strands. I apply this on wet and dry hair, then I apply heat. My hair is to my waist and it is unruly and can get tangled easily. This has been a cure. ",Protecting + Silk Blowout Quick Drying Thermal Spray
2018-08,1.0,"I bought this looking for an alternative to Kenra Platinum Blow Dry Spray, which is pretty dang pricey.  I wasn't expecting this to be the same quality, but I thought it might be good enough to work as an alternative for most days.  Not only is it not good enough, I threw it away.

It's kind of thick, and it left my hair sticky and very dry looking.  There was no shine, like I get with the Kenra.  Kenra leaves my hair looking shiny and healthy, and this does exactly the opposite. My brush dragged through my hair, rather than brushing through smoothly as I blow-dried.    I also did not get any quick drying effect from it. It made my hair wet and sticky, and it took longer to dry.  It did have quite a bit of hold to it, so I will give it that.  But overall, this was really a complete fail for me.  And it's not like it was dirt cheap.  I think I paid $10 for it.That would be reasonable-if it was a decent product.   This was first purchase of an OGX product, and it doesn't make me want to try any others.  ",Protecting + Silk Blowout Quick Drying Thermal Spray
2018-08,5.0,"I got this at the superstore while buying my hair oil that I always use from the same brand... I noticed it says on the package that it helps the hair dry faster when I blow dry it and thia sounds exciting to me as I have thick hair and takes a while to dry after washing which makes me have to wait 4-6 hours after washing it before I'm able to blow dry it. 
I tried it twice so far and love it. I makes my hair look shiny and easy to straighten ... 

It also smells good. I highly recommend it and would definately keep using it. I also got the curly one and can't wait to try it out. 

Hope you found my review helpful. If so, please let me know by hitting the helpful button. Thanks so much for reading .
",Protecting + Silk Blowout Quick Drying Thermal Spray
2020-08,2.0,"This was a little better than the shampoo, but not by much. The shampoo left my long, thick hair feeling really dry and tangled. This had a lot of slip in the shower and at first I thought I'd like it, but it simply did not make up for how harsh the shampoo is and made my hair feel really flat when it dried. Not a huge fan of the smell either.

Pros:
-Good slip
-Affordable

Cons:
-Don't like the smell
-Really thin, so I had to use a lot
-Left hair flat
-Not conditioning enough",Orchid Oil Conditioner
2018-08,3.0,Has a light orchid scent. This conditioner is a little heavy on the silicones and left my fine hari feeling limp. Did not add moisture to my hair. Works ok as a detangler.,Orchid Oil Conditioner
2019-08,5.0,I apply this after every shower while my skin is still damp. It's helped to moisturize my dry skin so much. It doesn't break me out or make me feel sticky. You get so much lotion for the price. It smells like coconut milk with a bit of warmth from the vanilla. I find it to be really nice for layering with lots of different perfumes as well to give them a creamy note. ,Ultra Moisture Coconut Miracle Oil Lotion
2019-08,4.0,"I have SUPER DRY CRACKLY skin.  I have a hard time finding lotions without mineral oil or petrolatum and all the parabens and phthalates in them.  This one has some ingredients that I don't love.  For the most part, I like this lotion.  I love the fragrance, very tropical.  It starts out very moisturizing.  Unfortunately, it really does not last long. My skin feels crunchy mid-morning.  I don't have time to strip down and apply lotion every time I feel this way...  I do think it is a good moisturizer, but not for people who have extremely dry skin.  ",Ultra Moisture Coconut Miracle Oil Lotion
2018-08,5.0,"Love the scent of this,  I use the hair products and body wash in Miracle Coconut Oil. I use this lotion every morning and the scent lasts a good while. At night or when my skin is particularly dry I use something different (usually Palmer's Cocoa Butter) because I don't find this to be very moisturizing for dry skin.",Ultra Moisture Coconut Miracle Oil Lotion
2017-08,4.0,"I adore this yummy smelling, super slick and moisturizing lotion. I usually have to use a lotion then an oil, but this actually keeps my skin dewy and hydrated for hours and hours",Ultra Moisture Coconut Miracle Oil Lotion
2019-08,3.0,"I said I wouldn't buy it again, but that's mostly because of my tendency to not repurchase anything unless it becomes a HG product. I'm also looking more for UV and heat protection now that I'm actually starting to heat style my hair sometimes again. (I haven't really even used a hair dryer very often for like 10 years, so I was mostly using this on my hair as it air dried until about a month ago.)

I haven't really looked into the ingredients to see if this actually does anything more than put a bandaid on the issue of dryness and the like, but I definitely notice a difference in my hair when I use this versus when I don't, and I do like it for the most part. Is it really doing anything for my hair beyond making it look better? Maybe not. My guess is the silicone makes my hair look nicer at the time, but that could be it. However, I think that this has helped prevent breakage because my hair tangles way less when I use it (again, probably because of the silicones making my hair smoother). So, I think it helps my hair a bit, but I really haven't done enough research into silicone-containing products to form an opinion beyond that. I think more research, in general, is needed.

I have very fine, totally straight hair, but I also have a lot of hair and I usually keep it kind of long, to around mid-back (give or take a couple of inches). My hair gets dry very easily and can start to break, and it just looks awful, so I try to almost exclusively use moisturizing products. The problem with that is how heavy some of those products can be, which isn't great when you have hair that refuses to hold volume. But this stuff? As long as I don't go overboard, it doesn't weigh my hair down, and I notice an immediate improvement in the way my hair looks and feels.


I absolutely love the scent of this stuff, and I think even my husband has commented on how pleasant it is. It's not quite the same coconut-y scent you find in some tanning products and the like, but it's also not quite real coconut or coconut oil. It's kind of in between, a little sweeter than real coconut, but not overpowering. I've also only ever used this on color treated hair, and I've never noticed any problems with my color fading faster, whether it was permanent dyes or something like Manic Panic.

Pros:
-Smells nice and not too strong
-Makes my hair look and feel smoother
-Fewer tangles/easier time brushing my hair
-Adds a little shine
-Doesn't feel heavy/weigh my hair down (although it might with curls, but it's hard to tell because my hair doesn't easily hold a curl anyway)
-Doesn't feel greasy or weird
-Hasn't faded my dyed hair
-Doesn't seem to build up in my hair/washes out easily

Cons:
-I think this might sometimes cause me to break out where my hair touches my face while I sleep",Coconut Milk Anti-Breakage Serum
